aam a dutch and german measure of liquids varying in different cities being at amsterdam about  wine gallons at antwerp   at hamburg
spinnerule	one of the numerous small spinning tubes on the spinnerets of spiders
spinster	a woman who spins or whose occupation is to spin
spiranthy	the occasional twisted growth of the parts of a flower
spiricle	one of certain minute coiled threads in the coating of some seeds when moistened these threads protrude in great numbers
spirit	air set in motion by breathing breath hence sometimes life itself
spirituality	the quality or state of being spiritual incorporeality heavenlymindedness
spirituousness	the quality or state of being spirituous
spirograph	an instrument for recording the respiratory movements as the sphygmograph does those of the pulse
spiroscope	a wet meter used to determine the breathing capacity of the lungs
spirulate	having the color spots or structural parts arranged spirally
spissitude	the quality or state of being spissated as the spissitude of coagulated blood or of any coagulum
spitzenburgh	a kind of red and yellow apple of medium size and spicy flavor it originated at newtown on long island
splanchnology	that part of anatomy which treats of the viscera also a treatise on the viscera
splayfoot	a foot that is abnormally flattened and spread out flat foot
splenization	a morbid state of the lung produced by inflammation in which its tissue resembles that of the spleen
splurge	a blustering demonstration or great effort a great display
spodumene	a mineral of a white to yellowish purplish or emeraldgreen color occuring in prismatic crystals often of great size it is a silicate of aluminia and lithia see hiddenite
spoiler	one who spoils a plunderer a pillager a robber a despoiler
spoke	the radius or ray of a wheel one of the small bars which are inserted in the hub or nave and which serve to support the rim or felly
spondee	a poetic foot of two long syllables as in the latin word leges
spongilla	a genus of siliceous spongea found in fresh water
spongiolite	one of the microsporic siliceous spicules which occur abundantly in the texture of sponges and are sometimes found fossil as in flints
spongoblast	one of the cells which in sponges secrete the spongin or the material of the horny fibers
spontaneity	the quality or state of being spontaneous or acting from native feeling proneness or temperament without constraint or external force
spook	a spirit a ghost an apparition a hobgoblin
spoonbill	any one of several species of wading birds of the genera ajaja and platalea and allied genera in which the long bill is broadly expanded and flattened at the tip
spoonworm	a gephyrean worm of the genus thalassema having a spoonlike probiscis
spore	one of the minute grains in flowerless plants which are analogous to seeds as serving to reproduce the species
sporocarp	a closed body or conceptacle containing one or more masses of spores or sporangia
sportsmanship	the practice of sportsmen skill in field sports
sportule	a charitable gift or contribution a gift an alms a dole a largess a sportula
spouse	a man or woman engaged or joined in wedlock a married person husband or wife
spoutshell	any marine gastropod shell of the genus apporhais having an elongated siphon see illust under rostrifera
sprat	a small european herring clupea sprattus closely allied to the common herring and the pilchard  called also garvie the name is also applied to small herring of different kinds
spree	a merry frolic especially a drinking frolic a carousal
sprightliness	the quality or state of being sprightly liveliness life briskness vigor activity gayety vivacity
springal	an ancient military engine for casting stones and arrows by means of a spring
springer	one who or that which springs specifically one who rouses game
sprite	a spirit a soul a shade also an apparition see spright
spud	a sharp narrow spade usually with a long handle used by farmers for digging up largerooted weeds a similarly shaped implement used for various purposes
spuminess	the quality or condition of being spumy spumescence
spurnwater	a channel at the end of a deck to restrain the water
spurry	an annual herb spergula arvensis with whorled filiform leaves sometimes grown in europe for fodder
sourt	a sudden or violent ejection or gushing of a liquid as of water from a tube orifice or other confined place or of blood from a wound a jet a spirt
sputum	that which is expectorated a salival discharge spittle saliva
spyglass	a small telescope for viewing distant terrestrial objects
squabchick	a young chicken before it is fully fledged
squadron	primarily a square hence a square body of troops a body of troops drawn up in a square
squama	a scale cast off from the skin a thin dry shred consisting of epithelium
squinch	a small arch thrown across the corner of a square room to support a superimposed mass as where an octagonal spire or drum rests upon a square tower  called also sconce and sconcheon
squirehood	the rank or state of a squire squireship
squiry	the body of squires collectively considered squirarchy
stabling	the act or practice of keeping horses and cattle in a stable
stackstand	a staging for supporting a stack of hay or grain a rickstand
staff	a long piece of wood a stick the long handle of an instrument or weapon a pole or srick used for many purposes as a surveyors staff the staff of a spear or pike
stagehouse	a house where a stage regularly stops for passengers or a relay of horses
staggerbush	an american shrub andromeda mariana having clusters of nodding white flowers it grows in low sandy places and is said to poison lambs and calves
staging	a structure of posts and boards for supporting workmen etc as in building
staidness	the quality or state of being staid seriousness steadiness sedateness regularity  the opposite of wildness or levity
staircase	a flight of stairs with their supporting framework casing balusters etc
stakeholder	the holder of a stake one with whom the bets are deposited when a wager is laid
stalk	the stem or main axis of a plant as a stalk of wheat rye or oats the stalks of maize or hemp
stalkinghorse	a horse or a figure resembling a horse behind which a hunter conceals himself from the game he is aiming to kill
stand	to be at rest in an erect position to be fixed in an upright or firm position
standby	one who or that which stands by one in need something upon which one relies for constant use or in an emergency
standergrass	a plant orchis mascula  called also standerwort and long purple see long purple under long
standstill	a standing without moving forward or backward a stop a state or rest
stannite	a mineral of a steelgray or ironblack color tin pyrites it is a sulphide of tin copper and iron
stannotype	a photograph taken upon a tin plate a tintype
stapes	the innermost of the ossicles of the ear the stirrup or stirrup bone  so called from its form see illust of ear
staphylotomy	the operation of removing a staphyloma by cutting
starchwort	the cuckoopint the tubers of which yield a fine quality of starch
stargaser	one who gazes at the stars an astrologer sometimes in derision or contempt an astronomer
starosty	a castle and domain conferred on a nobleman for life
starthroat	any humming bird of the genus heliomaster the feathers of the throat have a brilliant metallic luster
statehouse	the building in which a state legislature holds its sessions a state capitol
statemonger	one versed in politics or one who dabbles in state affairs
statesman	a man versed in public affairs and in the principles and art of government especially one eminent for political abilities
stathmograph	a contrivance for recording the speed of a railway train
stating	the act of one who states anything statement as the statingof ones opinions
statism	the art of governing a state statecraft policy
statistician	one versed in statistics one who collects and classifies facts for statistics
statoblast	one of a peculiar kind of internal buds or germs produced in the interior of certain bryozoa and sponges especially in the freshwater species  also called winter buds
statue	the likeness of a living being sculptured or modeled in some solid substance as marble bronze or wax an image as a statue of hercules or of a lion
stature	the natural height of an animal body  generally used of the human body
stavesacre	a kind of larkspur delphinium staphysagria and its seeds which are violently purgative and emetic they are used as a parasiticide and in the east for poisoning fish
stayship	a remora  fabled to stop ships by attaching itself to them
steading	the brans stables cattleyards etc of a farm  called also onstead farmstead farm offices or farmery
stealthiness	the state quality or character of being stealthy stealth
steamboat	a boat or vessel propelled by steam power  generally used of river or coasting craft as distinguished from ocean steamers
steaminess	the quality or condition of being steamy vaporousness mistness
steapsin	an unorganized ferment or enzyme present in pancreatic juice it decomposes neutral fats into glycerin and fatty acids
stearyl	the hypothetical radical characteristic of stearic acid
steatopyga	a remarkable accretion of fat upon the buttocks of africans of certain tribes especially of hottentot women
steel	to overlay point or edge with steel as to steel a razor to steel an ax
steeling	the process of pointing edging or overlaying with steel specifically acierage see steel v
steeple	a spire also the tower and spire taken together the whole of a structure if the roof is of spire form see spire
steerage	the act or practice of steering or directing as the steerage of a ship
steganographist	one skilled in steganography a cryptographer
stela	a small column or pillar used as a monument milestone etc
stellionate	any fraud not distinguished by a more special name  chiefly applied to sales of the same property to two different persons or selling that for ones own which belongs to another etc
stem	the principal body of a tree shrub or plant of any kind the main stock the part which supports the branches or the head or top
stemmer	one who or that which stems in any of the senses of the verbs
stemple	a crossbar of wood in a shaft serving as a step
stenography	the art of writing in shorthand by using abbreviations or characters for whole words shorthand
stepdaughter	a daughter of ones wife or husband by a former marriage
stephanite	a sulphide of antimony and silver of an ironblack color and metallic luster called also black silver and brittle silver ore
steppe	one of the vast plains in southeastern europe and in asia generally elevated and free from wood analogous to many of the prairies in western north america see savanna
steppingstone	a stone to raise the feet above the surface of water or mud in walking
stepstone	a stone laid before a door as a stair to rise on in entering the house
stercoranism	the doctrine or belief of the stercoranists
stercorianism	the doctrine or belief of the stercoranists
stereobate	the lower part or basement of a building or pedestal  used loosely for several different forms of basement
stereogram	a diagram or picture which represents objects in such a way as to give the impression of relief or solidity also a stereograph
stereoplasm	the solid or insoluble portion of the cell protoplasm see hygroplasm
stereoscopy	the art or science of using the stereoscope or of constructing the instrument or the views used with it
stereotype	a plate forming an exact faximile of a page of type or of an engraving used in printing books etc specifically a plate with typemetal face used for printing
stereotypery	the art process or employment of making stereotype plates
stereotypy	the art or process of making stereotype plates
sterility	the quality or condition of being sterile
sterlet	a small sturgeon acipenser ruthenus found in the caspian sea and its rivers and highly esteemed for its flavor the finest caviare is made from its roe
sternson	the end of a ships keelson to which the sternpost is bolted  called also stern knee
sternway	the movement of a ship backward or with her stern foremost
stethal	one of the higher alcohols of the methane series homologous with ethal and found in small quantities as an ethereal salt of stearic acid in spermaceti
steward	a man employed in a large family or on a large estate to manage the domestic concerns supervise other servants collect the rents or income keep accounts and the like
stiacciato	the lowest relief  often used in italian sculpture of the th and th centuries
stibonium	the hypothetical radical sbh analogous to ammonium  called also antimonium
stichidium	a special podlike or fusiform branch containing tetraspores it is found in certain red algae
stichometry	measurement of books by the number of lines which they contain
stickful	as much set type as fills a composing stick
stiffener	one who or that which stiffens anything as a piece of stiff cloth in a cravat
stiffness	the quality or state of being stiff as the stiffness of cloth or of paste stiffness of manner stiffness of character
stigmaria	the fossil root stem of a coal plant of the genus sigillaria
stigonomancy	divination by writing on the bark of a tree
stiletto	a kind of dagger with a slender rounded and pointed blade
stillicide	a continual falling or succession of drops rain water falling from the eaves
stilpnomelane	a black or greenish black mineral occurring in foliated flates also in velvety bronzecolored incrustations it is a hydrous silicate of iron and alumina
stimulism	the theory of medical practice which regarded life as dependent upon stimulation or excitation and disease as caused by excess or deficiency in the amount of stimulation
stingbull	the european greater weever fish trachinus draco which is capable of inflicting severe wounds with the spinous rays of its dorsal fin see weever
stinkball	a composition of substances which in combustion emit a suffocating odor  used formerly in naval warfare
stinkpot	an earthen jar charged with powder grenades and other materials of an offensive and suffocating smell  sometimes used in boarding an enemys vessel
stinkwood	a name given to several kinds of wood with an unpleasant smell as that of the foetidia mauritiana of the mauritius and that of the south african ocotea bullata
stipend	settled pay or compensation for services whether paid daily monthly or annually
stipule	an appendage at the base of petioles or leaves usually somewhat resembling a small leaf in texture and appearance
stirabout	a dish formed of oatmeal boiled in water to a certain consistency and frequently stirred or of oatmeal and dripping mixed together and stirred about in a pan a hasty pudding
stoat	the ermine in its summer pelage when it is reddish brown but with a black tip to the tail the name is sometimes applied also to other brown weasels
stockdove	a common european wild pigeon columba aenas so called because at one time believed to be the stock of the domestic pigeon or according to some from its breeding in the stocks or trunks of trees
stockholder	one who is a holder or proprietor of stock in the public funds or in the funds of a bank or other stock company
stockjobber	one who speculates in stocks for gain one whose occupation is to buy and sell stocks in england a jobber acts as an intermediary between brokers
stoical	of or pertaining to the stoics resembling the stoics or their doctrines
stoichiometry	the art or process of calculating the atomic proportions combining weights and other numerical relations of chemical elements and their compounds
stola	a long garment descending to the ankles worn by roman women
stolon	a trailing branch which is disposed to take root at the end or at the joints a stole
stone	concreted earthy or mineral matter also any particular mass of such matter as a house built of stone the boy threw a stone pebbles are rounded stones
stonebrash	a subsoil made up of small stones or finelybroken rock brash
stonecutter	one whose occupation is to cut stone also a machine for dressing stone
stoneroot	a north american plant collinsonia canadensis having a very hard root horse balm see horse balm under horse
stonework	work or wall consisting of stone masons work of stone
stook	a small collection of sheaves set up in the field a shock in england twelve sheaves
stopgap	that which closes or fills up an opening or gap hence a temporary expedient
stoppage	the act of stopping or arresting progress motion or action also the state of being stopped as the stoppage of the circulation of the blood the stoppage of commerce
storekeeper	a man in charge of stores or goods of any kind as a naval storekeeper
storge	parental affection the instinctive affection which animals have for their young
stormglass	a glass vessel usually cylindrical filled with a solution which is sensitive to atmospheric changes indicating by a clouded appearance rain snow etc and by clearness fair weather
storybook	a book containing stories or short narratives either true or false
stoup	a flagon a vessel or measure for liquids
stover	fodder for cattle especially straw or coarse hay
stowaway	one who conceals himself board of a vessel about to leave port or on a railway train in order to obtain a free passage
strabotomy	the operation for the removal of squinting by the division of such muscles as distort the eyeball
straightedge	a board or piece of wood or metal having one edge perfectly straight  used to ascertain whether a line is straight or a surface even and for drawing straight lines
straightness	the quality condition or state of being straight as the straightness of a path
straitness	the quality or condition of being strait especially a pinched condition or situation caused by poverty as the straitnessof their circumstances
stramonium	a poisonous plant datura stramonium stinkweed see datura and jamestown weed
strangeness	the state or quality of being strange in any sense of the adjective
strap	a long narrow pliable strip of leather cloth or the like specifically a strip of thick leather used in flogging
strass	a brilliant glass used in the manufacture of artificial paste gems which consists essentially of a complex borosilicate of lead and potassium cf glass
stratarithmetry	the art of drawing up an army or any given number of men in any geometrical figure or of estimating or expressing the number of men in such a figure
strategus	the leader or commander of an army a general
strathspey	a lively scottish dance resembling the reel but slower also the tune
stratigraphy	that branch of geology which treats of the arrangement and succession of strata
stratum	a bed of earth or rock of one kind formed by natural causes and consisting usually of a series of layers which form a rock as it lies between beds of other kinds also used figuratively
streetward	an officer or ward having the care of the streets
strewment	anything scattered as flowers for decoration
strick	a bunch of hackled flax prepared for drawing into slivers
strid	a narrow passage between precipitous rocks or banks which looks as if it might be crossed at a stride
stringhalt	an habitual sudden twitching of the hinder leg of a horse or an involuntary or convulsive contraction of the muscles that raise the hock
stripling	a youth in the state of adolescence or just passing from boyhood to manhood a lad
stroker	one who strokes also one who pretends to cure by stroking
stroma	the connective tissue or supporting framework of an organ as the stroma of the kidney
stromb	any marine univalve mollusk of the genus strombus and allied genera see conch and strombus
stroud	a kind of coarse blanket or garment used by the north american indians
structure	the act of building the practice of erecting buildings construction
structurist	one who forms structures a builder a constructor
strumstrum	a rude musical instrument somewhat like a cittern
struthio	a genus of birds including the african ostriches
struvite	a crystalline mineral found in guano it is a hydrous phosphate of magnesia and ammonia
stubble	the stumps of wheat rye barley oats or buckwheat left in the ground the part of the stalk left by the scythe or sickle
studdery	a stud or collection of breeding horses and mares also a place for keeping a stud
stufa	a jet of steam issuing from a fissure in the earth
stull	a framework of timber covered with boards to support rubbish also a framework of boards to protect miners from falling stones
stumpage	timber in standing trees  often sold without the land at a fixed price per tree or per stump the stumps being counted when the land is cleared
stupefaction	the act of stupefying or the state of being stupefied
stupidity	the quality or state of being stupid extreme dullness of perception or understanding insensibility sluggishness
stycerin	a triacid alcohol related to glycerin and obtained from certain styryl derivatives as a yellow gummy amorphous substance  called also phenyl glycerin
stylaster	any one of numerous species of delicate usually pink calcareous hydroid corals of the genus stylaster
stylobate	the uninterrupted and continuous flat band coping or pavement upon which the bases of a row of columns are supported see subbase
stylography	a mode of writing or tracing lines by means of a style on cards or tablets
stylopodium	an expansion at the base of the style as in umbelliferous plants
styracin	a white crystalline tasteless substance extracted from gum storax and consisting of a salt of cinnamic acid with cinnamic alcohol
styryl	a hypothetical radical found in certain derivatives of styrolene and cinnamic acid  called also cinnyl or cinnamyl
suasion	the act of persuading persuasion as moral suasion
subashdar	a viceroy a governor of a subah also a native captain in the british native army
subaudition	the act of understanding or supplying something not expressed also that which is so understood or supplied
subclass	one of the natural groups more important than an order into which some classes are divided as the angiospermous subclass of exogens
subcommittee	an under committee a part or division of a committee
subcontract	a contract under or subordinate to a previous contract
subdeposit	that which is deposited beneath something else
subdivision	the act of subdividing or separating a part into smaller parts
suberin	a material found in the cell walls of cork it is a modification of lignin
subgenus	a subdivision of a genus comprising one or more species which differ from other species of the genus in some important character or characters as the azaleas now constitute a subgenus of rhododendron
subindex	a number or mark placed opposite the lower part of a letter or symbol to distinguish the symbol thus a b c xn have    and n as subindices
subinfeudation	the granting of lands by inferior lords to their dependents to be held by themselves by feudal tenure
subjectivism	any philosophical doctrine which refers all knowledge to and founds it upon any subjective states egoism
subjunction	act of subjoining or state of being subjoined
sublease	a lease by a tenant or lessee to another person an underlease
sublimeness	the quality or state of being sublime sublimity
sublineation	a mark of a line or lines under a word in a sentence or under another line underlining
sublition	the act or process of laying the ground in a painting
submission	the act of submitting the act of yielding to power or authority surrender of the person and power to the control or government of another obedience compliance
submultiple	a number or quality which is contained in another an exact number of times or is an aliquot part of it thus  is the submultiple of  being contained in it eight times
subnormal	that part of the axis of a curved line which is intercepted between the ordinate and the normal
subordinary	one of several heraldic bearings somewhat less common than an ordinary see ordinary
suborner	one who suborns or procures another to take a false oath one who procures another to do a bad action
subreader	an under reader in the inns of court who reads the texts of law the reader is to discourse upon
subsequency	the act or state of following  opposed to precedence
subserviency	the quality or state of being subservient instrumental fitness or use hence willingness to serve anothers purposes in a derogatory sense servility
subsidy	support aid cooperation esp extraordinary aid in money rendered to the sovereign or to a friendly power
subsizar	an under sizar a student of lower rank than a sizar
subspecies	a group somewhat lessdistinct than speciesusually are but based on characters more important than those which characterize ordinary varieties often a geographical variety or race
substantialness	the quality or state of being substantial as the substantialness of a wall or column
substratum	that which is laid or spread under that which underlies something as a layer of earth lying under another specifically agric the subsoil
substyle	a right line on which the style or gnomon of a dial is erected being the common section of the face of the dial and a plane perpendicular to it passing through the style
subsultus	a starting twitching or convulsive motion
subtangent	the part of the axis contained between the ordinate and tangent drawn to the same point in a curve
subtleness	the quality or state of being subtle subtlety
subtreasurer	the public officer who has charge of a subtreasury
subway	an underground way or gallery especially a passage under a street in which water mains gas mains telegraph wires etc are conducted
succeeding	the act of one who or that which succeeds also that which succeeds or follows after consequence
successionist	a person who insists on the importance of a regular succession of events offices etc especially eccl one who insists that apostolic succession alone is valid
succision	the act of cutting down as of trees the act of cutting off
succory	a plant of the genus cichorium see chicory
succubus	a demon or fiend especially a lascivious spirit supposed to have sexual intercourse with the men by night a succuba cf incubus
succussion	the act of shaking a shake esp med a shaking of the body to ascertain if there be a liquid in the thorax
sucrate	a compound of sucrose or of some related carbohydrate with some base after the analogy of a salt as sodium sucrate
sudarium	the handkerchief upon which the savior is said to have impressed his own portrait miraculously when wiping his face with it as he passed to the crucifixion
sufferer	one who suffers one who endures or undergoes suffering one who sustains inconvenience or loss as sufferers by poverty or sickness men are sufferers by fire or by losses at sea
sufficiency	the quality or state of being sufficient or adequate to the end proposed adequacy
suffisance	sufficiency plenty abundance contentment
suffragist	one who possesses or exercises the political right of suffrage a voter
sufism	a refined mysticism among certain classes of mohammedans particularly in persia who hold to a kind of pantheism and practice extreme asceticism in their lives
sugariness	the quality or state of being sugary or sweet
suicidism	the quality or state of being suicidal or selfmurdering
suint	a peculiar substance obtained from the wool of sheep consisting largely of potash mixed with fatty and earthy matters it is used as a source of potash and also for the manufacture of gas
suit	the act of following or pursuing as game pursuit
suite	a retinue or company of attendants as of a distinguished personage as the suite of an ambassador see suit n
suji	indian wheat granulated but not pulverized a kind of semolina
sulky	moodly silent sullen sour obstinate morose splenetic
sulphamide	any one of a series of amido compounds obtained by treating sulphuryl chloride with various amines
sulphocarbonate	a salt of sulphocarbonic acid a thiocarbonate
sulphonium	a hypothetical radical sh regarded as the type and nucleus of the sulphines
sulphuration	the act or process of combining or impregnating with sulphur or its compounds also the state of being so combined or impregnated
sulphureity	the quality or state of being sulphureous
sulpician	one of an order of priests established in france in  to educate men for the ministry the order was introduced soon afterwards into canada and in  into the united states
sumbul	the musky root of an asiatic umbelliferous plant ferula sumbul it is used in medicine as a stimulant
sumpitan	a kind of blowgun for discharging arrows  used by the savages of borneo and adjacent islands
sunday	the first day of the week  consecrated among christians to rest from secular employments and to religious worship the christian sabbath the lords day
sundog	a luminous spot occasionally seen a few degrees from the sun supposed to be formed by the intersection of two or more halos or in a manner similar to that of halos
sundryman	one who deals in sundries or a variety of articles
sunglow	a rosy flush in the sky seen after sunset
sunn	an east indian leguminous plant crotalaria juncea and its fiber which is also called sunn hemp
sunnud	a charter or warrant also a deed of gift
sunsetting	the descent of the sun below the horizon also the time when the sun sets evening also used figuratively
superalimentation	the act of overfeeding or making one take food in excess of the natural appetite for it
supercargo	an officer or person in a merchant ship whose duty is to manage the sales and superintend the commercial concerns of the voyage
supercrescence	that which grows upon another growing thing a parasite
superexcellence	superior excellence extraordinary excellence
superfamily	a group intermediate between a family and a suborder
superficiality	the quality or state of being superficial also that which is superficial
superficies	the surface the exterior part superficial area or face of a thing
superincumbency	the quality or state of being superincumbent
superintendency	the act of superintending superintendence
superiority	the quality state or condition of being superior as superiority of rank superiority in merit
supernaturalism	the quality or state of being supernatural supernaturalness
supernaturalness	the quality or state of being supernatural
superordination	the ordination of a person to fill a station already occupied especially the ordination by an ecclesiastical official during his lifetime of his successor
superreflection	the reflection of a reflected image or sound
supersaturation	the operation of supersaturating or the state of being supersaturated
supersedeas	a writ of command to suspend the powers of an officer in certain cases or to stay proceedings under another writ
supersemination	the sowing of seed over seed previously sown
superstition	an excessive reverence for or fear of that which is unknown or mysterious
superstruction	the act of superstructing or building upon
supertemporal	that which is more than temporal that which is eternal
supertuberation	the production of young tubers as potatoes from the old while still growing
supinator	a muscle which produces the motion of supination
supparasitation	the act of flattering to gain favor servile approbation
supplejack	a climbing shrub berchemia volubilus of the southern united states having a tough and pliable stem
suppliance	that which supplies a want assistance a gratification satisfaction
supposal	the act of supposing also that which is supposed supposition opinion
suppository	a pill or bolus for introduction into the rectum esp a cylinder or cone of medicated cacao butter
supraclavicle	a bone which usually connects the clavicle with the posttemporal in the pectorial arch of fishes
supralapsarianism	the doctrine belief or principles of the supralapsarians
supraprotest	an acceptance of a bill by a third person after protest for nonacceptance by the drawee
suraddition	something added or appended as to a name
surchargement	the act of surcharging also surcharge surplus
surf	the swell of the sea which breaks upon the shore esp upon a sloping beach
surfboat	a boat intended for use in heavy surf it is built with a pronounced sheer and with a view to resist the shock of waves and of contact with the beach
surfman	one who serves in a surfboat in the lifesaving service
surgeoncy	the office or employment of a surgeon as in the naval or military service
surloin	a loin of beef or the upper part of the loin see sirloin the more usual but not etymologically preferable orthography
surmise	a thought imagination or conjecture which is based upon feeble or scanty evidence suspicion guess as the surmisses of jealousy or of envy
surplice	a white garment worn over another dress by the clergy of the roman catholic episcopal and certain other churches in some of their ministrations
surprisal	the act of surprising or state of being surprised surprise
surrebuter	the reply of a plaintiff to a defendants rebutter
sursolid	the fifth power of a number as a is the sursolid of a or  that of
surveyor	one placed to superintend others an overseer an inspector
suspend	to attach to something above to hang as to suspend a ball by a thread to suspend a needle by a loadstone
suspension	the act of suspending or the state of being suspended pendency as suspension from a hook
sustenance	the act of sustaining support maintenance subsistence as the sustenance of the body the sustenance of life
sutler	a person who follows an army and sells to the troops provisions liquors and the like
suttee	a hindoo widow who immolates herself or is immolated on the funeral pile of her husband  so called because this act of selfimmolation is regarded as envincing excellence of wifely character
suwarrow	the giant cactus cereus giganteus  so named by the indians of arizona called also saguaro
swab	to clean with a mop or swab to wipe when very wet as after washing as to swab the desk of a ship
swale	a valley or low place a tract of low and usually wet land a moor a fen
swallowfish	the european sapphirine gurnard trigla hirundo it has large pectoral fins
swamp	wet spongy land soft low ground saturated with water but not usually covered with it marshy ground away from the seashore
swanmark	a mark of ownership cut on the bill or swan
swanskin	the act of a swan with the down or the feathers on
swather	a device attached to a mowing machine for raising the uncut fallen grain and marking the limit of the swath
swaybracing	the horizontal bracing of a bridge which prevents its swaying
sweepstakes	a winning of all the stakes or prizes a sweepstake
sweetener	one who or that which sweetens one who palliates that which moderates acrimony
sweetsop	a kind of custard apple anona squamosa see under custard
swelldom	people of rank and fashion the class of swells collectively
swindler	one who swindles or defrauds grossly one who makes a practice of defrauding others by imposition or deliberate artifice a cheat
switchel	a beverage of molasses and water seasoned with vinegar and ginger
sword	an offensive weapon having a long and usually sharppointed blade with a cutting edge or edges it is the general term including the small sword rapier saber scimiter and many other varieties
swordick	the spotted gunnel muraenoides gunnellus
swordsmanship	the state of being a swordsman skill in the use of the sword
sycee	silver pounded into ingots of the shape of a shoe and used as currency the most common weight is about one pound troy
sycophancy	the character or characteristic of a sycophant
sycosis	a pustular eruption upon the scalp or the beared part of the face whether due to ringworm acne or impetigo
syllabist	one who forms or divides words into syllables or is skilled in doing this
sylph	an imaginary being inhabiting the air a fairy
sylvanite	a mineral a telluride of gold and silver of a steelgray silverwhite or brassyellow color it often occurs in implanted crystals resembling written characters and hence is called graphic tellurium
sylviculturist	one who cultivates forest trees especially as a business
symphyseotomy	the operation of dividing the symphysis pubis for the purpose of facilitating labor  formerly called the sigualtian section
sympiesometer	a sensitive kind of barometer in which the pressure of the atmosphere acting upon a liquid as oil in the lower portion of the instrument compresses an elastic gas in the upper part
symposiast	one engaged with others at a banquet or merrymaking
syneresis	the union or drawing together into one syllable of two vowels that are ordinarily separated in syllabification synecphonesis  the opposite of diaeresis
synanthrose	a variety of sugar isomeric with sucrose found in the tubers of the jerusalem artichoke helianthus tuberosus in the dahlia and other compositae
synapticula	one of numerous calcareous processes which extend between and unite the adjacent septa of certain corals especially of the fungian corals
synastry	concurrence of starry position or influence hence similarity of condition fortune etc as prefigured by astrological calculation
synchoresis	a concession made for the purpose of retorting with greater force
synchysis	a derangement or confusion of any kind as of words in a sentence or of humors in the eye
syncope	an elision or retrenchment of one or more letters or syllables from the middle of a word as neer for never evry for every
syncretist	one who attempts to unite principles or parties which are irreconcilably at variance
syndesmosis	an articulation formed by means of ligaments
syndicate	the office or jurisdiction of a syndic a council or body of syndics
synechia	a disease of the eye in which the iris adheres to the cornea or to the capsule of the crystalline lens
synergism	the doctrine or theory attributed to melanchthon that in the regeneration of a human soul there is a cooperation or joint agency on the part both of god and of man
syngenesis	a theory of generation in which each germ is supposed to contain the germs of all subsequent generations  the opposite of epigenesis
synomocy	sworn brotherhood a society in ancient greece nearly resembling a modern political club
synopsis	a general view or a collection of heads or parts so arranged as to exhibit a general view of the whole an abstract or summary of a discourse a syllabus a conspectus
synoptist	any one of the authors of the three synoptic gospels which give a history of our lords life and ministry in distinction from the writer of johns gospel which gives a fuller record of his teachings
synovia	a transparent viscid lubricating fluid which contains mucin and secreted by synovial membranes synovial fluid
synthesis	composition or the putting of two or more things together as in compounding medicines
syrianism	a syrian idiom or a peculiarity of the syrian language a syriacism
syringin	a glucoside found in the bark of the lilac syringa and extracted as a white crystalline substance  formerly called also lilacin
syrinx	a wind instrument made of reeds tied together  called also pandean pipes
syssarcosis	the junction of bones by intervening muscles
systematism	the reduction of facts or principles to a system
systematology	the doctrine of or a treatise upon systems
systemizer	one who systemizes or reduces to system a systematizer
syzygy	the point of an orbit as of the moon or a planet at which it is in conjunction or opposition  commonly used in the plural
tabaret	a stout silk having satin stripes  used for furniture
tabefaction	a wasting away a gradual losing of flesh by disease
tablature	a painting on a wall or ceiling a single piece comprehended in one view and formed according to one design hence a picture in general
tablecloth	a cloth for covering a table especially one with which a table is covered before the dishes etc are set on for meals
tablespoon	a spoon of the largest size commonly used at the table  distinguished from teaspoon dessert spoon etc
tabling	a forming into tables a setting down in order
taborite	one of certain bohemian reformers who suffered persecution in the fifteenth century  so called from tabor a hill or fortress where they encamped during a part of their struggles
tac	a kind of customary payment by a tenant  a word used in old records
tache	something used for taking hold or holding a catch a loop a button
tachometer	an instrument for measuring the velocity or indicating changes in the velocity of a moving body or substance
tachygraphy	the art or practice of rapid writing shorthand writing stenography
tackling	furniture of the masts and yards of a vessel as cordage sails etc
tactility	the quality or state of being tactile perceptibility by touch tangibleness
tael	a denomination of money in china worth nearly six shillings sterling or about a dollar and forty cents also a weight of one ounce and a third
taenidium	the chitinous fiber forming the spiral thread of the tracheae of insects see illust of trachea
taeniola	one of the radial partitions which separate the internal cavities of certain medusae
taffrail	the upper part of a ships stern which is flat like a table on the top and sometimes ornamented with carved work the rail around a ships stern
tagger	one who or that which appends or joins one thing to another
taguan	a large flying squirrel pteromys petuarista its body becomes two feet long with a large bushy tail nearly as long
tailor	one whose occupation is to cut out and make mens garments also one who cuts out and makes ladies outer garments
tailstock	the sliding block or support in a lathe which carries the dead spindle or adjustable center the headstock supports the live spindle
taint	a thrust with a lance which fails of its intended effect
takeoff	an imitation especially in the way of caricature
takingoff	removal murder see to take off c under take v t
talbot	a sort of dog noted for quick scent and eager pursuit of game
talebearer	one who officiously tells tales one who impertinently or maliciously communicates intelligence scandal etc and makes mischief
taleteller	one who tells tales or stories especially in a mischievous or officious manner a talebearer a telltale a tattler
talk	to utter words esp to converse familiarly to speak as in familiar discourse when two or more persons interchange thoughts
talliage	a certain rate or tax paid by barons knights and inferior tenants toward the public expenses
tallow	the suet or fat of animals of the sheep and ox kinds separated from membranous and fibrous matter by melting
